
dwm> POS,0.04,-0.19,-0.06,87
POS,0.05,-0.21,-0.07,79
POS,0.04,-0.26,-0.05,77
POS,0.03,-0.25,-0.07,88
POS,0.02,-0.27,-0.04,78
POS,0.03,-0.28,-0.05,77
POS,0.07,-0.22,-0.13,86
POS,0.07,-0.24,-0.06,71
POS,0.06,-0.26,-0.04,72
POS,0.06,-0.28,-0.02,72
POS,0.07,-0.31,-0.02,77
POS,0.04,-0.29,-0.02,78
POS,0.10,-0.12,-0.04,72
POS,0.14,-0.13,-0.12,85
POS,0.13,-0.20,-0.05,81
POS,0.18,-0.26,-0.03,67
POS,0.15,-0.29,-0.00,76
POS,0.12,-0.30,0.00,72
POS,0.10,-0.30,0.03,71
POS,0.14,-0.13,0.01,70
POS,0.09,-0.16,0.03,79
POS,0.13,-0.23,0.02,73
POS,0.17,-0.21,-0.08,82
POS,0.15,-0.24,-0.09,78
POS,0.13,-0.26,-0.06,68
POS,0.14,-0.30,-0.05,75
POS,0.11,-0.32,-0.02,77
POS,0.09,-0.33,-0.00,76
POS,0.07,-0.32,-0.01,76
POS,0.07,-0.23,-0.05,85
POS,0.06,-0.25,0.03,81
POS,0.11,-0.22,-0.07,83
POS,0.15,-0.28,-0.07,74
POS,0.12,-0.29,-0.07,75
POS,0.09,-0.30,-0.03,77
POS,0.06,-0.29,-0.03,76
POS,0.07,-0.31,-0.01,70
POS,0.06,-0.30,-0.01,68
POS,0.04,-0.29,0.00,74
POS,0.07,-0.24,-0.08,87
POS,0.07,-0.28,-0.06,74
POS,0.12,-0.33,-0.05,75
POS,0.08,-0.31,-0.03,73
POS,0.07,-0.31,-0.00,69
POS,0.10,-0.27,-0.10,88
POS,0.07,-0.27,-0.07,76
POS,0.08,-0.31,-0.03,77
POS,0.06,-0.32,-0.01,77
POS,0.07,-0.34,-0.00,73
POS,0.05,-0.34,0.01,78
POS,0.04,-0.33,0.01,74
POS,0.03,-0.34,0.01,75
POS,0.05,-0.35,0.01,74
POS,0.06,-0.35,0.00,73
POS,0.06,-0.35,0.03,72
POS,0.06,-0.34,0.02,68
POS,0.05,-0.35,0.03,76
POS,0.07,-0.36,0.03,71
POS,0.08,-0.37,0.01,77
POS,0.07,-0.36,0.01,70
POS,0.05,-0.35,0.02,78
POS,0.04,-0.32,0.00,75
POS,0.05,-0.32,0.00,70
POS,0.06,-0.33,-0.01,73
POS,0.06,-0.32,-0.02,77
POS,0.06,-0.32,-0.02,69
