POS,0.15,-0.36,0.27,75
POS,0.13,-0.33,0.26,72
POS,0.11,-0.31,0.25,76
POS,0.14,-0.34,0.27,78
POS,0.14,-0.34,0.26,76
POS,0.14,-0.34,0.27,77
POS,0.15,-0.35,0.26,76
POS,0.17,-0.37,0.27,77
POS,0.13,-0.33,0.25,78
POS,0.14,-0.36,0.25,77
POS,0.13,-0.36,0.24,76
POS,0.16,-0.37,0.25,76
POS,0.14,-0.34,0.25,74
POS,0.10,-0.29,0.25,79
POS,0.10,-0.29,0.25,77
POS,0.14,-0.33,0.24,73
POS,0.12,-0.32,0.25,78
POS,0.11,-0.31,0.23,71
POS,0.11,-0.32,0.22,73
POS,0.12,-0.34,0.23,80
POS,0.12,-0.35,0.24,79
POS,0.11,-0.33,0.25,78
POS,0.11,-0.32,0.25,75
POS,0.10,-0.30,0.24,72
POS,0.13,-0.33,0.24,75
POS,0.14,-0.34,0.24,76
POS,0.15,-0.34,0.25,76
POS,0.11,-0.31,0.24,77
POS,0.11,-0.31,0.24,74
POS,0.10,-0.28,0.24,73
POS,0.11,-0.30,0.24,78
POS,0.12,-0.31,0.25,77
POS,0.15,-0.34,0.24,74
POS,0.14,-0.34,0.24,75
POS,0.16,-0.36,0.24,75
POS,0.15,-0.34,0.24,76
POS,0.15,-0.34,0.26,79
POS,0.17,-0.35,0.27,75
POS,0.15,-0.34,0.26,75
POS,0.14,-0.33,0.26,75
POS,0.13,-0.31,0.24,69
POS,0.11,-0.30,0.25,75
POS,0.11,-0.30,0.24,75
POS,0.12,-0.31,0.24,76
POS,0.13,-0.33,0.24,77
POS,0.11,-0.32,0.26,81
POS,0.10,-0.31,0.25,75
POS,0.09,-0.30,0.24,73
POS,0.08,-0.29,0.24,77
POS,0.08,-0.31,0.25,78
POS,0.10,-0.31,0.25,75
POS,0.11,-0.32,0.25,74
POS,0.13,-0.34,0.26,78
POS,0.13,-0.35,0.24,77
POS,0.11,-0.34,0.24,78
POS,0.13,-0.36,0.24,76
POS,0.13,-0.33,0.24,70
POS,0.13,-0.32,0.25,76
