n,training_time
1927,22.0297
1928,19.4833
1929,32.7283
1930,23.8604
1931,26.0348
1932,18.2192
1933,25.7228
1934,24.7467
1935,25.9988
1936,25.5682
1937,31.158
1938,32.768
1939,21.992
1940,23.0606
1941,29.1287
1942,29.7751
1943,16.18
1944,20.235
1945,39.9327
1946,34.2494
1947,25.1069
1948,25.2385
1949,33.6573
1950,15.5256
1951,19.9781
1952,19.9648
1953,29.5129
1954,21.0147
1955,23.675
1956,30.0642
1957,24.6102
1958,22.4365
1959,32.4024
1960,30.1742
1961,25.5208
1962,40.0026
1963,25.0538
1964,26.1195
1965,40.063
1966,30.0302
1967,29.6343
1968,40.1625
1969,34.8484
1970,30.5259
1971,25.0996
1972,22.2281
1973,25.2857
1974,26.015
1975,25.4251
1976,20.0775
1977,27.9727
1978,24.4412
1979,26.2113
1980,24.8457
1981,29.607
1982,33.3356
1983,29.0795
1984,26.0376
1985,24.1524
1986,19.6616
1987,30.2867
1988,23.3041
1989,22.5293
1990,27.6709
1991,32.3397
1992,28.3212
1993,19.9943
1994,44.5955
1995,30.0796
1996,19.9812
1997,27.4958
1998,27.5885
1999,41.4155
2000,37.7896
2001,36.3915
2002,26.2266
2003,33.5847
2004,40.0713
2005,43.6827
2006,44.1088
2007,40.0876
2008,20.1595
2009,40.0251
2010,36.1199
2011,19.993
2012,17.0057
2013,34.6269
2014,35.5364
2015,30.0102
2016,29.9499
2017,19.9147
2018,29.9967
2019,50.0898
2020,29.9861
2021,29.9978
2022,19.9949
2023,30.2346
2024,39.9474
2025,40.013
2026,17.103
2027,39.9801
2028,40.257
2029,40.0219
2030,39.0301
2031,39.9226
2032,38.8578
2033,26.671
2034,40.1493
2035,23.0888
2036,16.6116
2037,29.9319
2038,30.0097
2039,40.3326
2040,30.1801
2041,30.1075
2042,40.0014
2043,40.1099
2044,30.0772
2045,40.0012
2046,34.3096
2047,22.4414
2048,20.2992
2049,20.0239
2050,34.0266
2051,30.1606
2052,25.4515
2053,37.0034
2054,24.852
2055,24.0916
2056,30.0037
2057,40.2436
2058,19.9996
2059,20.0409
2060,40.0128
2061,20.1272
2062,29.9971
2063,20.0135
2064,30.016
2065,20.0282
2066,40.2271
2067,39.9423
2068,40.1349
2069,40.0013
2070,30.0237
2071,17.1805
2072,20.0419
2073,29.443
2074,29.9748
2075,40.0363
2076,35.086
2077,20.0186
2078,30.0274
2079,19.9435
2080,40.0677
2081,20.0713
2082,30.0949
2083,48.1982
2084,30.0532
2085,24.5432
2086,19.9615
2087,16.7065
2088,19.5798
2089,40.9441
2090,26.7878
2091,24.8643
2092,33.828
2093,27.5696
2094,33.5638
2095,22.8831
2096,28.2586
2097,24.7133
2098,30.6006
2099,18.5068
2100,19.9927
2101,30.0871
2102,23.5886
2103,30.0032
2104,34.1379
2105,29.9957
2106,30.0386
2107,29.9254
2108,20.0165
2109,40.0771
2110,29.999
2111,20.0162
2112,19.9939
2113,29.9985
2114,20.1615
2115,19.9879
2116,30.3026
2117,21.1151
2118,20.0019
2119,30.0782
2120,30.5719
2121,20.0028
2122,40.477
2123,40.4783
2124,20.0193
2125,20.0163
2126,39.9902
2127,32.8486
2128,40.0382
2129,24.6549
2130,27.1011
2131,25.1101
2132,24.9141
2133,27.3649
2134,26.371
2135,40.0898
2136,28.8818
2137,38.9444
2138,40.0018
2139,34.925
2140,25.7547
2141,45.6151
2142,19.9802
2143,40.3047
2144,20.0123
2145,27.6475
2146,28.5561
2147,32.7004
2148,34.907
2149,41.7066
2150,30.5779
2151,30.0627
2152,30.0342
2153,40.0667
2154,29.1258
2155,30.942
2156,29.5827
2157,34.2315
2158,25.7021
2159,20.6381
2160,29.9976
2161,36.9891
2162,22.4425
2163,37.3504
2164,45.4502
2165,25.314
2166,27.1405
2167,29.4026
2168,36.2796
2169,38.4242
2170,41.5202
2171,33.3984
2172,36.4448
2173,30.7671
2174,22.199
2175,36.1289
2176,32.1361
2177,19.582
2178,33.6194
2179,41.5341
2180,30.8002
2181,26.3156
2182,28.7179
2183,33.1808
2184,33.3943
2185,55.4333
2186,29.3268
2187,38.5957
2188,29.9357
2189,33.4629
2190,32.3157
2191,42.8909
2192,30.4162
2193,24.1454
2194,34.8034
2195,30.5396
2196,27.3547
2197,30.0217
2198,20.0531
2199,28.4144
2200,29.1938
2201,35.3012
2202,30.0548
2203,33.9189
2204,30.0295
2205,24.4351
2206,20.2331
2207,25.2242
2208,26.7279
2209,27.6765
2210,28.1047
2211,32.4908
2212,40.0955
2213,42.6725
2214,43.1331
2215,26.5299
2216,29.5177
2217,32.5681
2218,29.2097
2219,28.5259
2220,16.66
2221,20.7546
2222,27.2445
2223,34.5957
2224,28.2064
2225,19.9927
2226,24.0551
2227,27.0597
2228,35.7711
2229,31.315
2230,16.3462
2231,27.9819
2232,20.17
2233,27.0701
2234,36.3853
2235,29.9541
2236,24.0116
2237,24.0109
2238,33.6848
2239,29.7778
2240,34.0804
2241,42.5038
2242,24.617
2243,33.7306
2244,31.004
2245,41.8125
2246,40.0909
2247,29.9238
2248,28.1476
2249,33.6352
2250,41.2327
2251,22.6128
2252,28.2853
2253,20.0673
2254,26.5213
2255,33.0392
2256,22.5987
2257,28.3845
2258,24.0729
2259,32.4956
2260,25.1834
2261,33.2595
2262,30.0643
2263,32.1313
2264,29.5693
2265,43.9429
2266,29.4182
2267,29.5212
2268,39.1065
2269,25.2699
2270,39.9849
2271,41.5302
2272,46.9947
2273,50.0009
2274,48.2969
2275,24.8726
2276,37.5682
2277,30.1055
2278,26.2044
2279,34.6805
2280,38.4297
2281,25.3557
2282,39.9918
2283,30.074
2284,26.1231
2285,32.861
2286,24.5747
2287,23.6342
2288,26.1033
2289,32.3043
2290,27.0877
2291,32.6778
2292,24.0002
2293,32.9301
2294,32.3204
2295,42.5277
2296,34.0498
2297,25.4368
2298,34.2651
2299,36.0344
2300,32.3757
2301,21.2044
2302,34.2679
2303,23.9712
2304,34.2624
2305,24.69
2306,28.6263
2307,38.8053
2308,27.6437
2309,27.943
2310,25.0949
2311,24.2104
2312,24.5544
2313,36.1971
2314,26.0529
2315,30.03
2316,19.9391
2317,40.1972
2318,45.7226
2319,40.0118
2320,30.1883
2321,33.3435
2322,26.2318
2323,26.4573
2324,34.99
2325,32.0097
2326,32.3438
2327,38.6437
2328,40.1157
2329,30.0866
2330,26.4857
2331,25.2001
2332,29.1303
2333,31.8187
2334,26.6994
2335,40.6541
2336,27.1423
2337,24.3366
2338,24.5614
2339,25.9444
2340,33.4188
2341,40.1384
2342,33.3096
2343,34.1071
2344,32.1227
2345,39.637
2346,26.6781
2347,21.3786
2348,27.0605
2349,28.5955
2350,29.1807
2351,32.0092
2352,24.0715
2353,24.0077
2354,31.9871
2355,24.6761
2356,25.9607
2357,26.8752
2358,37.1835
2359,50.137
2360,32.1764
2361,30.0092
2362,20.4591
2363,25.0229
2364,41.3072
2365,20.0369
2366,50.4851
2367,26.2601
2368,34.1412
2369,26.2601
2370,26.9325
2371,32.0091
2372,32.5735
2373,33.516
2374,25.208
2375,45.2439
2376,33.3632
2377,32.0084
2378,32.0926
2379,34.9412
2380,26.7339
2381,34.8224
2382,31.9994
2383,32.7056
2384,23.9873
2385,36.7378
2386,34.1033
2387,29.4718
2388,33.3725
2389,32.0538
2390,26.6451
2391,31.8306
2392,28.4234
2393,26.5102
2394,29.6415
2395,40.0773
2396,25.1689
2397,32.235
2398,33.8822
2399,24.7369
2400,24.4288
2401,25.1806
2402,29.7231
2403,36.4507
2404,26.0017
2405,35.4128
2406,31.8756
2407,42.7299
2408,27.7388
2409,34.262
2410,39.7888
2411,32.5341
2412,35.0921
2413,27.1104
2414,30.6343
2415,27.3783
2416,32.1862
2417,30.073
2418,26.6273
2419,30.1519
2420,40.2678
2421,41.1672
2422,30.0413
2423,57.0214
2424,43.1758
2425,26.5866
2426,34.2688
2427,26.2593
2428,46.429
2429,38.0287
2430,28.6023
2431,28.1133
2432,30.1075
2433,40.0914
2434,56.4999
2435,43.5352
2436,50.1103
2437,54.0931
2438,40.0203
2439,30.0733
2440,46.7005
2441,19.9999
2442,39.5891
2443,50.3341
2444,50.2909
2445,42.8462
2446,19.9992
2447,30.2605
2448,26.4489
2449,38.8798
2450,19.5738
2451,32.6738
2452,25.1116
2453,50.4259
2454,38.9799
2455,24.9116
2456,60.2961
2457,23.1578
2458,34.0902
2459,54.9898
2460,24.5687
2461,29.0009
2462,37.1519
2463,47.0416
2464,40.061
2465,34.7185
2466,39.9374
2467,50.0342
2468,50.1751
2469,37.1497
2470,32.1109
2471,37.9676
2472,37.273
2473,50.0062
2474,30.6754
2475,36.5826
2476,49.932
2477,38.6694
2478,18.1801
2479,30.1042
2480,26.5563
2481,30.0117
2482,50.196
2483,30.0133
2484,50.0122
2485,32.5458
2486,25.4945
2487,33.0985
2488,33.3964
2489,27.5093
2490,29.5947
2491,42.0296
2492,33.6486
2493,51.9024
2494,52.7177
2495,33.1915
2496,26.7898
2497,46.5614
2498,25.65
2499,35.7182
2500,28.4706
2501,40.903
2502,49.2902
2503,32.8807
2504,34.1749
