lep
dwm> POS,0.30,-0.40,0.13,71
POS,0.33,-0.41,0.11,67
POS,0.34,-0.42,0.10,65
POS,0.35,-0.43,0.11,70
POS,0.34,-0.42,0.12,65
POS,0.34,-0.41,0.11,61
POS,0.33,-0.40,0.13,66
POS,0.32,-0.41,0.14,70
POS,0.31,-0.41,0.14,70
POS,0.33,-0.41,0.16,65
POS,0.32,-0.41,0.16,69
POS,0.30,-0.41,0.17,72
POS,0.31,-0.41,0.16,66
POS,0.31,-0.41,0.12,64
POS,0.28,-0.41,0.14,75
POS,0.27,-0.42,0.12,71
POS,0.29,-0.42,0.10,66
POS,0.29,-0.42,0.10,67
POS,0.29,-0.41,0.08,63
POS,0.28,-0.42,0.08,72
POS,0.27,-0.41,0.08,63
POS,0.28,-0.41,0.12,71
POS,0.27,-0.40,0.09,65
POS,0.27,-0.40,0.08,63
POS,0.29,-0.41,0.08,66
POS,0.28,-0.40,0.08,67
POS,0.27,-0.39,0.10,67
POS,0.28,-0.39,0.13,67
POS,0.31,-0.39,0.09,63
POS,0.33,-0.41,0.10,69
POS,0.31,-0.41,0.10,67
POS,0.33,-0.41,0.11,65
POS,0.30,-0.40,0.10,61
POS,0.28,-0.39,0.09,65
POS,0.31,-0.39,0.12,68
POS,0.29,-0.39,0.12,67
POS,0.30,-0.39,0.10,97
POS,0.32,-0.39,0.07,62
POS,0.33,-0.39,0.11,65
POS,0.33,-0.39,0.12,65
POS,0.33,-0.40,0.10,64
POS,0.34,-0.41,0.09,66
POS,0.34,-0.40,0.07,60
POS,0.35,-0.40,0.05,65
POS,0.33,-0.41,0.06,69
POS,0.33,-0.39,0.02,68
POS,0.34,-0.40,0.02,63
POS,0.31,-0.38,0.03,58
POS,0.34,-0.39,0.05,63
POS,0.36,-0.40,0.04,66
POS,0.33,-0.39,0.03,59
POS,0.35,-0.39,-0.00,69
POS,0.32,-0.37,-0.04,76
POS,0.30,-0.38,-0.03,69
POS,0.28,-0.36,-0.05,69
POS,0.31,-0.37,-0.01,64
POS,0.31,-0.38,-0.01,65
POS,0.30,-0.38,-0.01,65
POS,0.29,-0.36,-0.06,83
POS,0.29,-0.36,-0.04,63
POS,0.31,-0.37,-0.01,60
POS,0.32,-0.39,-0.02,69
POS,0.32,-0.40,-0.01,67
POS,0.32,-0.40,0.02,67
POS,0.30,-0.40,0.05,70
POS,0.30,-0.41,0.07,69
POS,0.32,-0.42,0.07,66
POS,0.29,-0.40,0.07,62
POS,0.27,-0.39,0.07,65
POS,0.27,-0.40,0.06,65
POS,0.27,-0.38,0.05,57
POS,0.30,-0.38,0.08,60
POS,0.32,-0.38,0.08,60
POS,0.32,-0.39,0.09,62
POS,0.33,-0.39,0.07,65
