POS,0.34,-0.38,0.32,77
POS,0.25,-0.38,0.31,85
POS,0.25,-0.38,0.32,76
POS,0.26,-0.36,0.33,74
POS,0.28,-0.37,0.33,75
POS,0.28,-0.37,0.33,72
POS,0.34,-0.38,0.32,78
POS,0.50,-0.39,0.32,91
POS,0.43,-0.39,0.29,74
POS,0.38,-0.37,0.29,70
POS,0.33,-0.36,0.30,77
POS,0.31,-0.35,0.32,75
POS,0.29,-0.35,0.32,77
POS,0.25,-0.31,0.35,79
POS,0.42,-0.36,0.29,90
POS,0.37,-0.36,0.26,66
POS,0.39,-0.36,0.28,74
POS,0.36,-0.30,0.34,83
POS,0.47,-0.36,0.28,88
POS,0.41,-0.36,0.25,69
POS,0.39,-0.37,0.28,76
POS,0.38,-0.36,0.30,72
POS,0.40,-0.33,0.34,76
POS,0.55,-0.37,0.32,92
POS,0.48,-0.34,0.35,74
POS,0.45,-0.34,0.35,72
POS,0.40,-0.34,0.32,68
POS,0.38,-0.33,0.31,67
POS,0.35,-0.33,0.32,73
POS,0.31,-0.33,0.32,76
POS,0.33,-0.34,0.30,66
POS,0.31,-0.33,0.33,76
POS,0.30,-0.34,0.32,76
POS,0.35,-0.36,0.30,72
POS,0.31,-0.35,0.32,78
POS,0.27,-0.35,0.33,79
POS,0.28,-0.34,0.33,73
POS,0.27,-0.34,0.34,75
POS,0.28,-0.34,0.32,69
POS,0.26,-0.33,0.34,79
POS,0.26,-0.33,0.33,69
POS,0.27,-0.34,0.31,69
POS,0.26,-0.35,0.29,73
POS,0.25,-0.34,0.31,77
POS,0.27,-0.32,0.31,64
POS,0.25,-0.33,0.31,77
POS,0.24,-0.34,0.31,76
POS,0.23,-0.32,0.34,80
POS,0.26,-0.32,0.32,64
POS,0.25,-0.32,0.33,77
POS,0.32,-0.34,0.32,76
POS,0.39,-0.34,0.35,83
POS,0.36,-0.34,0.34,71
POS,0.35,-0.34,0.35,74
POS,0.35,-0.33,0.32,59
POS,0.33,-0.32,0.32,69
POS,0.31,-0.33,0.33,75
POS,0.33,-0.33,0.33,71
POS,0.34,-0.34,0.31,68
POS,0.33,-0.32,0.34,74
POS,0.30,-0.33,0.33,77
POS,0.29,-0.35,0.31,72
POS,0.34,-0.34,0.33,78
POS,0.33,-0.35,0.32,72
POS,0.30,-0.37,0.30,76
POS,0.31,-0.36,0.29,65
POS,0.31,-0.35,0.31,72
POS,0.26,-0.37,0.31,84
POS,0.26,-0.34,0.33,74
POS,0.26,-0.34,0.34,76
POS,0.28,-0.34,0.33,68
POS,0.27,-0.35,0.33,77
POS,0.28,-0.37,0.33,76
POS,0.29,-0.35,0.35,74
POS,0.29,-0.35,0.35,75
POS,0.28,-0.35,0.35,74
POS,0.30,-0.36,0.34,74
POS,0.31,-0.37,0.34,74
POS,0.31,-0.37,0.33,72
POS,0.32,-0.37,0.31,70
POS,0.34,-0.37,0.33,76
POS,0.34,-0.37,0.33,72
POS,0.34,-0.35,0.35,75
POS,0.33,-0.36,0.35,76
POS,0.40,-0.38,0.34,80
POS,0.49,-0.41,0.33,89
POS,0.44,-0.39,0.33,68
POS,0.44,-0.42,0.26,94
POS,0.41,-0.42,0.24,70
POS,0.45,-0.42,0.24,77
POS,0.43,-0.42,0.25,74
POS,0.41,-0.41,0.27,73
POS,0.39,-0.42,0.27,76
POS,0.39,-0.39,0.30,73
POS,0.43,-0.38,0.32,76
POS,0.39,-0.38,0.30,73
POS,0.37,-0.38,0.30,73
POS,0.41,-0.39,0.31,77
POS,0.42,-0.35,0.35,75
POS,0.38,-0.35,0.34,71
POS,0.37,-0.34,0.35,74
POS,0.27,-0.34,0.33,85
POS,0.28,-0.37,0.29,73
POS,0.30,-0.38,0.29,73
POS,0.32,-0.37,0.31,75
POS,0.32,-0.36,0.33,74
POS,0.31,-0.36,0.33,75
POS,0.38,-0.37,0.30,77
POS,0.35,-0.37,0.31,75
POS,0.39,-0.38,0.31,76
POS,0.38,-0.38,0.30,69
POS,0.37,-0.38,0.29,73
POS,0.33,-0.37,0.30,75
POS,0.38,-0.39,0.28,77
POS,0.37,-0.39,0.29,74
POS,0.34,-0.34,0.34,81
POS,0.33,-0.36,0.34,77
POS,0.32,-0.37,0.31,72
POS,0.31,-0.36,0.31,71
