lep
dwm> POS,0.07,-0.46,0.13,86
POS,0.01,-0.37,0.13,90
POS,0.01,-0.40,0.16,88
POS,0.05,-0.45,0.13,84
POS,0.08,-0.43,0.22,86
POS,0.06,-0.43,0.20,82
POS,0.05,-0.38,0.25,85
POS,0.05,-0.42,0.25,87
POS,0.10,-0.46,0.26,84
POS,0.15,-0.49,0.23,82
POS,0.15,-0.50,0.23,84
POS,0.08,-0.48,0.23,88
POS,0.13,-0.50,0.23,83
POS,0.14,-0.51,0.25,85
POS,0.16,-0.51,0.20,78
POS,0.08,-0.44,0.21,88
POS,0.07,-0.47,0.24,90
POS,0.10,-0.49,0.25,84
POS,0.14,-0.50,0.22,77
POS,0.10,-0.51,0.20,88
POS,0.15,-0.53,0.22,83
POS,0.16,-0.50,0.12,83
POS,0.17,-0.50,0.10,77
POS,0.17,-0.52,0.13,86
POS,0.15,-0.52,0.10,85
POS,0.12,-0.51,0.08,81
POS,0.14,-0.51,0.11,82
POS,0.14,-0.52,0.15,85
POS,0.18,-0.54,0.12,82
POS,0.23,-0.51,0.07,72
POS,0.20,-0.53,0.06,85
POS,0.14,-0.48,0.08,80
POS,0.08,-0.50,0.09,90
POS,0.10,-0.49,0.09,79
POS,0.03,-0.49,0.12,90
POS,0.02,-0.46,0.13,84
POS,0.04,-0.46,0.19,86
POS,0.14,-0.48,0.17,77
POS,0.13,-0.49,0.10,83
POS,0.15,-0.49,0.10,78
POS,0.06,-0.48,0.11,90
POS,0.13,-0.53,0.09,84
POS,0.17,-0.53,0.08,77
POS,0.13,-0.53,0.12,89
POS,0.13,-0.50,0.15,80
POS,0.17,-0.54,0.13,84
POS,0.19,-0.54,0.20,85
POS,0.16,-0.54,0.13,85
POS,0.20,-0.55,0.11,80
POS,0.12,-0.46,0.07,85
POS,0.12,-0.38,-0.03,90
POS,0.08,-0.35,0.02,81
POS,0.06,-0.38,0.03,84
POS,0.04,-0.42,0.09,89
POS,0.03,-0.43,0.05,83
POS,0.00,-0.42,0.08,86
POS,0.04,-0.44,0.09,81
POS,0.08,-0.45,0.18,85
POS,0.14,-0.49,0.19,84
POS,0.10,-0.51,0.16,88
POS,0.07,-0.53,0.15,89
