POS,0.25,-0.42,0.15,70
POS,0.26,-0.40,0.11,63
POS,0.26,-0.41,0.13,72
POS,0.27,-0.40,0.12,65
POS,0.27,-0.40,0.13,68
POS,0.25,-0.40,0.14,73
POS,0.24,-0.39,0.14,68
POS,0.24,-0.39,0.11,66
POS,0.25,-0.40,0.11,70
POS,0.25,-0.40,0.13,72
POS,0.26,-0.40,0.13,67
POS,0.27,-0.40,0.09,69
POS,0.26,-0.41,0.10,74
POS,0.25,-0.42,0.10,71
POS,0.26,-0.41,0.11,67
POS,0.28,-0.40,0.11,58
POS,0.26,-0.39,0.10,70
POS,0.24,-0.39,0.11,72
POS,0.25,-0.41,0.12,74
POS,0.25,-0.40,0.09,67
POS,0.23,-0.39,0.06,69
POS,0.24,-0.40,0.12,76
POS,0.27,-0.41,0.12,72
POS,0.27,-0.43,0.12,73
POS,0.26,-0.41,0.13,71
POS,0.27,-0.41,0.13,63
POS,0.27,-0.40,0.12,67
POS,0.27,-0.41,0.13,71
POS,0.25,-0.42,0.14,78
POS,0.25,-0.42,0.12,70
POS,0.24,-0.41,0.10,69
POS,0.26,-0.40,0.12,66
POS,0.25,-0.40,0.12,67
POS,0.23,-0.39,0.09,71
POS,0.25,-0.39,0.08,59
POS,0.24,-0.37,0.09,57
POS,0.34,-0.40,0.10,81
POS,0.33,-0.39,0.14,70
POS,0.31,-0.38,0.13,62
POS,0.30,-0.37,0.12,60
POS,0.29,-0.37,0.10,62
POS,0.29,-0.36,0.10,57
POS,0.30,-0.36,0.10,60
POS,0.28,-0.38,0.10,74
POS,0.27,-0.38,0.09,65
POS,0.28,-0.37,0.11,60
POS,0.28,-0.38,0.10,67
POS,0.24,-0.37,0.10,66
POS,0.25,-0.37,0.10,63
POS,0.27,-0.36,0.09,53
POS,0.27,-0.36,0.09,61
POS,0.26,-0.37,0.09,70
POS,0.29,-0.38,0.09,62
POS,0.31,-0.37,0.10,54
POS,0.29,-0.38,0.11,74
POS,0.26,-0.38,0.13,71
POS,0.26,-0.38,0.13,67
POS,0.26,-0.38,0.12,65
POS,0.26,-0.38,0.08,71
POS,0.27,-0.39,0.10,69
POS,0.30,-0.39,0.10,59
POS,0.27,-0.38,0.13,74
POS,0.23,-0.38,0.15,77
POS,0.20,-0.38,0.15,74
POS,0.23,-0.38,0.12,59
POS,0.25,-0.37,0.12,56
POS,0.27,-0.37,0.11,72
POS,0.26,-0.36,0.11,62
POS,0.27,-0.36,0.11,61
POS,0.29,-0.36,0.11,55
POS,0.29,-0.35,0.11,58
POS,0.30,-0.35,0.12,58
POS,0.32,-0.34,0.12,52
POS,0.31,-0.36,0.09,66
POS,0.27,-0.36,0.14,79
POS,0.24,-0.36,0.11,64
POS,0.26,-0.37,0.10,63
POS,0.24,-0.39,0.09,76
POS,0.22,-0.40,0.11,78
POS,0.24,-0.40,0.10,67
POS,0.22,-0.40,0.08,72
POS,0.22,-0.40,0.06,69
POS,0.21,-0.39,0.04,72
POS,0.23,-0.41,0.06,72
POS,0.22,-0.42,0.07,76
POS,0.23,-0.43,0.07,76
POS,0.23,-0.43,0.08,71
POS,0.20,-0.40,0.04,74
POS,0.21,-0.39,0.05,66
POS,0.22,-0.39,0.06,67
POS,0.22,-0.38,0.04,65
POS,0.22,-0.39,0.04,69
POS,0.22,-0.38,0.06,65
POS,0.22,-0.39,0.08,73
POS,0.21,-0.40,0.12,77
POS,0.21,-0.40,0.11,72
POS,0.25,-0.42,0.13,72
POS,0.23,-0.42,0.12,75
POS,0.24,-0.41,0.09,65
POS,0.24,-0.41,0.06,72
POS,0.23,-0.41,0.06,71
POS,0.22,-0.41,0.06,75
POS,0.18,-0.41,0.08,78
POS,0.20,-0.41,0.07,65
POS,0.21,-0.40,0.06,62
POS,0.21,-0.41,0.06,74
POS,0.20,-0.41,0.09,78
POS,0.20,-0.41,0.09,71

POS,0.23,-0.42,0.08,70
POS,0.22,-0.43,0.11,79

POS,0.23,-0.44,0.11,75
POS,0.23,-0.41,0.05,73

POS,0.24,-0.41,0.08,69
POS,0.22,-0.39,0.10,73
POS,0.23,-0.39,0.14,70
POS,0.23,-0.38,0.13,62
POS,0.24,-0.39,0.12,71
POS,0.25,-0.39,0.12,67
POS,0.25,-0.40,0.09,69
POS,0.22,-0.39,0.11,76
POS,0.18,-0.38,0.15,80
POS,0.18,-0.40,0.17,79
POS,0.21,-0.42,0.16,74
POS,0.22,-0.43,0.16,76
POS,0.24,-0.42,0.14,64
POS,0.24,-0.43,0.11,74
POS,0.22,-0.41,0.07,71
POS,0.23,-0.41,0.03,75
POS,0.24,-0.40,0.01,68
POS,0.23,-0.39,0.04,66
POS,0.25,-0.40,0.04,67
POS,0.25,-0.39,0.03,62

POS,0.25,-0.38,0.05,64
POS,0.25,-0.39,0.11,76

POS,0.25,-0.39,0.11,67
POS,0.26,-0.40,0.11,68
POS,0.25,-0.39,0.11,69
POS,0.25,-0.40,0.10,72
POS,0.23,-0.40,0.10,70

POS,0.24,-0.40,0.12,72
POS,0.23,-0.39,0.11,63

POS,0.21,-0.39,0.11,70
POS,0.26,-0.39,0.10,59

POS,0.26,-0.38,0.08,58
POS,0.24,-0.38,0.12,78

POS,0.21,-0.38,0.14,77
POS,0.23,-0.38,0.13,64

POS,0.25,-0.39,0.13,68
POS,0.26,-0.38,0.13,59

POS,0.28,-0.39,0.13,70
POS,0.27,-0.40,0.15,73

POS,0.27,-0.39,0.16,69
POS,0.23,-0.40,0.17,78

POS,0.23,-0.40,0.15,70
POS,0.21,-0.38,0.15,70

POS,0.20,-0.38,0.16,74
POS,0.24,-0.38,0.15,57

POS,0.26,-0.38,0.14,62
POS,0.27,-0.38,0.14,66

POS,0.27,-0.38,0.10,67
POS,0.26,-0.38,0.10,69
POS,0.26,-0.38,0.11,64
POS,0.26,-0.37,0.11,65
POS,0.27,-0.37,0.08,61
POS,0.24,-0.37,0.13,79
POS,0.23,-0.38,0.13,70
POS,0.24,-0.37,0.15,69
POS,0.26,-0.37,0.08,70
POS,0.27,-0.37,0.10,63
POS,0.27,-0.37,0.10,64
POS,0.28,-0.38,0.10,64
POS,0.26,-0.38,0.15,76
POS,0.28,-0.37,0.10,65
POS,0.29,-0.38,0.11,65
POS,0.25,-0.38,0.13,75
POS,0.26,-0.38,0.10,67
POS,0.28,-0.39,0.08,63
POS,0.28,-0.39,0.09,67
POS,0.27,-0.40,0.11,76
POS,0.23,-0.41,0.12,78
POS,0.25,-0.41,0.12,70
POS,0.27,-0.41,0.10,63
POS,0.24,-0.41,0.09,74
POS,0.24,-0.40,0.08,62
POS,0.24,-0.39,0.06,69
POS,0.23,-0.39,0.04,66
POS,0.27,-0.40,0.07,71
POS,0.28,-0.43,0.07,74
POS,0.29,-0.45,0.07,75
POS,0.28,-0.45,0.05,74
POS,0.30,-0.45,0.07,68
POS,0.26,-0.43,0.05,70
POS,0.26,-0.42,0.05,65
POS,0.27,-0.42,0.03,72
POS,0.27,-0.43,0.05,72
POS,0.23,-0.41,0.04,68
POS,0.18,-0.39,0.02,76
POS,0.19,-0.39,0.09,76
POS,0.18,-0.39,0.12,78
